WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,RECOMMENDATION_DATE,RECOMMENDED_AMOUNT,FLAG,CONSTITUENCY_ID,WORK_STAGE,LETTER_NO,SANCTION_AMOUNT,Sno,CONSTITUENCY,WORK_RECOMMENDATION_DTL_ID,FILE_STATUS,TENURE_START_DATE,TENURE_END_DATE,ATTACH_ID,SANCTION_DATE,Total_Amt,WORK_ID,ACTUAL_AMOUNT,ACTUAL_END_DATE,AVERAGE_RATING,VENDOR_NAME,VENDOR_ID,IA_NAME,FUND_DISBURSED_AMT,WORK_STATUS,days_to_sanction,days_since_recommendation,days_to_complete,is_completed_flag,SANCTION_FY,RECOMMENDATION_FY,FY,RECIPIENT_TYPE,IS_TRIBAL_TRUST,IS_SC_AREA,IS_ST_AREA,rule_violations,rule_score,cost_anomaly_score,cost_anomaly_flag,cost_anomaly_method,category_median,category_sample_size,cost_anomaly_reason,is_duplicate_candidate,duplicate_candidate_score,risk_index,primary_anchors,signal_type_count,tier_level,is_tier2,tier_promotion_reason
Normal/Others,WS/MP18130/2025-2026/253453-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF COMMUNITY HALL AT CHANKAPUR WARD NO. 2 OPPOSITE SHIV MANDIR, TA. SAONER",2025-12-11,1000000.0,1.0,251.0,Physical Inspection,LN/MP18130/2025-2026/50,1000000.0,45.0,Constituency_B (Reserved Rural District),253453.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1868881.0,2025-12-16,,151576.0,981253.0,2025-12-23,0.0,grampanchayat chanakapur,75067.0,Executive Engineer Works Zilla Parishad Nagpur,981253.0,Payment Success,5.0,269,7.0,True,2025-26,2025-26,2025-26,Government Agency,False,,,[],0,0.0,False,isolation_forest,999971.0,113,,False,0.0,0.0,['FAST_TRACK_SANCTION'],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Fast-Track Sanction: Approved in 5d (District bottom quartile)
Normal/Others,NA-Street lights,Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"PROVIDING STREET LIGHT ELECTRIFICATION AT PAWADDAUNA NEAR PARMATMA EK SEVAK ASHRAM PAWADDAUNA FROM MAIN HIGHWAY TO ASHRAM, TA. MOUDA",2026-02-27,3000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2025-2026/51,3000000.0,46.0,Constituency_B (Reserved Rural District),255435.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,191,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}, {'rule_id': 'D1', 'description': 'Sanction amount is a statistical outlier (beyond 1.5x IQR) for its work category', 'weight': 15}]",25,,False,not_evaluated,,0,,False,0.0,62.5,['COST_OUTLIER'],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Peer Cost Outlier (>1.5x IQR / Isolation Forest); Operational Backlog: Pending sanction >45d (191d)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF OPEN DRAIN AT MOUJA KHANGAON, TA. SAONER SMT. BABYTAI NAKADE HOME TO MR. RAMESH HINGONE HOME.",2026-02-27,500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2025-2026/53,500000.0,47.0,Constituency_B (Reserved Rural District),270356.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,191,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (191d)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF WBM ROAD AT MOUJA KHAPA (NARSALA), TA. SAONER ZILLA PARISHAD SCHOOL TO MR. NIMJE FARM.",2026-02-27,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2025-2026/54,1500000.0,48.0,Constituency_B (Reserved Rural District),270357.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,191,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (191d)
Normal/Others,NA-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF COMMUNITY HALL AT GRAMPANCHAYAT AMGAON (DEVALI), TA. HINGNA SANJEEVAN VRIDHASHRAM SANJEEVAN SOCIO-MEDICAL FOUNDATION",2026-08-12,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/55,1500000.0,49.0,Constituency_B (Reserved Rural District),270359.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,25,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,NA-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF COMMUNITY HALL NEAR TELI SAMAJ DHARM SHALA AT MOUJA NAGARDHAN, TA. RAMTEK",2026-02-27,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2025-2026/57,1500000.0,50.0,Constituency_B (Reserved Rural District),270592.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,191,,False,,2025-26,2025-26,Government Agency,False,,,"[{'rule_id': 'R2', 'description': 'No sanction and no rejection recorded 45+ days after recommendation', 'weight': 10}]",10,,False,not_evaluated,,0,,False,0.0,25.0,[],0,Tier 1 (Operational Watchlist),False,Operational Watchlist: Operational Backlog: Pending sanction >45d (191d)
Normal/Others,"WS/MP18130/2026-2027/280871-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"DEVELOPMENTOF AREA AT BORUJWADA, TA. SAONER NEAR HANUMAN TEMPLE N PROTECTION OF CHAIN FENCING TO OPEN PLAYGROUND",2026-05-15,500000.0,1.0,251.0,Physical Inspection,LN/MP18130/2026-2027/58,500000.0,51.0,Constituency_B (Reserved Rural District),280871.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2026-05-19,,,,,,MATIN NOOR SHEIKH,87741.0,Executive Engineer Works Zilla Parishad Nagpur,496717.0,Payment Success,4.0,114,,False,2026-27,2026-27,2026-27,Government Agency,False,,,[],0,0.1193660637946461,False,isolation_forest,999971.0,113,,True,0.713,17.84,['FAST_TRACK_SANCTION'],2,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 2 independent signals [FAST_TRACK_SANCTION + DUPLICATE_WORK_OVERLAP] -> Fast-Track Sanction: Approved in 4d (District bottom quartile); Semantic Overlap: High text & parameter similarity (Score: 0.71)
Normal/Others,NA-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"DEVELOPMENT OF AREA NEAR NAVDURGA DEVASTHAN TRUST  UNDER PATGOWARI GRAM PAMNCHAYAT, TA. RAMTEK ",2026-08-06,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/59,1000000.0,52.0,Constituency_B (Reserved Rural District),301786.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,31,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),CONSTRUCTION OF ROAD AT SONEGAON BORI TA. NAGPUR FROM MAIN ROAD TO MR. SHANKAR KHAPNE  HOME,2026-09-03,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/61,1500000.0,53.0,Constituency_B (Reserved Rural District),303322.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,3,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.846,25.38,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.85)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF ROAD AT SONEGAON BORI, TA. NAGPUR FROM MR. LATIF SAWARE HOME TO MR. RAVI RAMTEKE HOME",2026-09-03,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/62,1500000.0,54.0,Constituency_B (Reserved Rural District),303326.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,3,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.848,25.44,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.85)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF ROAD AT SONEGAON BRI, TA. NAGPUR MR. RAHUL GANVIR TO MR. NARAYAN MANDAWGADE HOME",2026-09-03,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/63,1500000.0,55.0,Constituency_B (Reserved Rural District),303327.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,3,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.825,24.75,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.82)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF ROAD AT SSONEGAON BORI, TA. NAGPUR MR. MADHUKAR RODE HOME TO MR. MAYUR KHAPNE HOME ",2026-09-03,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/64,1500000.0,56.0,Constituency_B (Reserved Rural District),303333.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,3,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF ROAD AT SONEGAON BORI, TA. NAGPUR MR. SHARAD RAMTEKE TO MR. MAHENDRA BHONGADE HOME",2026-09-03,1500000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/65,1500000.0,57.0,Constituency_B (Reserved Rural District),303334.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,3,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.848,25.44,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.85)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF CEMENT ROAD AT MOUJA AAJANGAON, TA. KATOL WARD NO. 2 AT MR. SAHEBRAO RAUT TO MR. BALVANTRAO PANBUDE HOME",2026-08-17,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/66,1000000.0,58.0,Constituency_B (Reserved Rural District),303384.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,20,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.843,25.29,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.84)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF CEMENT ROAD AT MOUJA AAJANGAON, TA. KATOL WARD NO. 3 SAMAJ BHAVAN TO MR. MAROTRAO TAMBUSKAR HOME.",2026-08-17,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/67,1000000.0,59.0,Constituency_B (Reserved Rural District),303390.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,20,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.843,25.29,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.84)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CCONSTRUCTION OF CEMENT ROAD AT GRAM PANCHAYAT UMATHA, TA. NARKHED",2026-08-17,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/68,1000000.0,60.0,Constituency_B (Reserved Rural District),303393.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,20,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),CONSTRUCTION OF PANDHAN ROAD AT GRAM PANCHAYAT UMATHA,2026-08-17,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/69,1000000.0,61.0,Constituency_B (Reserved Rural District),303397.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,20,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"DRAIN DEEPENING WORK FROM MR. VIJAY JODH FARM TO MR. RATHI FARM AT JATLAPUR, TA. NARKHED",2026-08-17,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/70,1000000.0,62.0,Constituency_B (Reserved Rural District),303404.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,20,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF CEMENT ROAD AND DRAIN AT MENDHEPATHAR BAJAR, TA. KATOL AT SHESHKANYA MARWADI TO VAI ROAD.",2026-08-17,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/71,1000000.0,63.0,Constituency_B (Reserved Rural District),304792.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,20,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"CONSTRUCTION OF UNDERGROUND DRAIN AT DONGARGAON, TA. KATOL",2026-09-03,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/72,1000000.0,64.0,Constituency_B (Reserved Rural District),312252.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,3,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_A(DISTRICT COLLECTOR DISTRICT_A_IDA),18th Lok Sabha,MP_18LS_02 (Reserved Constituency),"BEAUTIFICATION AT WARD NO.5 NEAR SHIV MANDIR MANSAR, TA. RAMTEK",2026-09-04,1000000.0,1.0,251.0,Pending for Sanction,LN/MP18130/2026-2027/73,1000000.0,65.0,Constituency_B (Reserved Rural District),312413.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,2,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,False,0.0,0.0,[],0,Clean,False,No anomalies detected
Repair and Renovation,WS/MP18129/2026-2027/185933-Development of playground,Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),"Repair works at Yashwantrao Chavan Girls School, Jai Bhavani Nagar Kothrud Pune.",2025-03-24,1000000.0,1.0,255.0,Physical Inspection,LN/MP18129/2024-2025/1,1000000.0,1.0,Constituency_C (Metropolitan Powerhouse),185933.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2026-07-20,,,,,,Balaji Majur Sahkari sanstha maryadit,62302.0,"Executive Engineer, Public Works Division,Pune",999886.0,Payment Success,483.0,531,,False,2026-27,2024-25,2026-27,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,,False,not_evaluated,,0,,False,0.0,37.5,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 483d (>75d mandated window)
Normal/Others,WS/MP18129/2025-2026/186051-Providing drains and gutters for public drainage,Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),Replacement of drainage line and concreting of road at Shivramdada Talim Ganesh Peth.,2025-03-24,999962.0,1.0,255.0,Physical Inspection,LN/MP18129/2024-2025/2,999962.0,2.0,Constituency_C (Metropolitan Powerhouse),186051.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1553914.0,2025-07-18,,121292.0,999962.0,2025-07-31,0.0,Balaji Majur Sahkari sanstha maryadit,62302.0,"Executive Engineer, Public Works Division,Pune",999962.0,Payment Success,116.0,531,13.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D4', 'description': 'Just-below-threshold budget positioning (within 1-2% or â‚¹2,000 below key round slabs â‚¹1L, â‚¹10L, â‚¹25L, â‚¹50L, â‚¹1Cr) â€” potential approval ceiling or procurement threshold evasion', 'weight': 15}]",30,0.0026947984233434,False,isolation_forest,999971.0,113,,False,0.0,40.51,['JUST_BELOW_THRESHOLD'],2,Tier 2 (Actionable Red Flag),True,"Actionable Red Flag: Corroborated by 2 independent signals [JUST_BELOW_THRESHOLD + SANCTION_DELAY_BREACH] -> Threshold Evasion: Budget of Rs 999,962 positioned just below statutory slab; Sanction Delay: Took 116d (>75d mandated window)"
Normal/Others,"WS/MP18129/2025-2026/186052-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),To concretize the road from Ganeshpeth Hussain Bakery to Vegetable Market.,2025-03-24,999965.0,1.0,255.0,Physical Inspection,LN/MP18129/2024-2025/3,999965.0,3.0,Constituency_C (Metropolitan Powerhouse),186052.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1552279.0,2025-07-18,,121183.0,999965.0,2025-07-31,0.0,Shriram majur sahkari sanstha maryadit,62299.0,"Executive Engineer, Public Works Division,Pune",999965.0,Payment Success,116.0,531,13.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D4', 'description': 'Just-below-threshold budget positioning (within 1-2% or â‚¹2,000 below key round slabs â‚¹1L, â‚¹10L, â‚¹25L, â‚¹50L, â‚¹1Cr) â€” potential approval ceiling or procurement threshold evasion', 'weight': 15}]",30,0.0026947984233434,False,isolation_forest,999971.0,113,,False,0.0,40.51,['JUST_BELOW_THRESHOLD'],2,Tier 2 (Actionable Red Flag),True,"Actionable Red Flag: Corroborated by 2 independent signals [JUST_BELOW_THRESHOLD + SANCTION_DELAY_BREACH] -> Threshold Evasion: Budget of Rs 999,965 positioned just below statutory slab; Sanction Delay: Took 116d (>75d mandated window)"
Normal/Others,"WS/MP18129/2025-2026/186058-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),"To asphalt the road from Ganeshpeth, Mari Aai Mata Mandir to Pangul Ali.",2025-03-24,999337.0,1.0,255.0,Physical Inspection,LN/MP18129/2024-2025/4,999337.0,4.0,Constituency_C (Metropolitan Powerhouse),186058.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1552801.0,2025-07-18,,121229.0,999337.0,2025-07-31,0.0,Shriram majur sahkari sanstha maryadit,62299.0,"Executive Engineer, Public Works Division,Pune",999337.0,Payment Success,116.0,531,13.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D4', 'description': 'Just-below-threshold budget positioning (within 1-2% or â‚¹2,000 below key round slabs â‚¹1L, â‚¹10L, â‚¹25L, â‚¹50L, â‚¹1Cr) â€” potential approval ceiling or procurement threshold evasion', 'weight': 15}]",30,0.0318591558822193,False,isolation_forest,999971.0,113,,False,0.0,41.86,['JUST_BELOW_THRESHOLD'],2,Tier 2 (Actionable Red Flag),True,"Actionable Red Flag: Corroborated by 2 independent signals [JUST_BELOW_THRESHOLD + SANCTION_DELAY_BREACH] -> Threshold Evasion: Budget of Rs 999,337 positioned just below statutory slab; Sanction Delay: Took 116d (>75d mandated window)"
Normal/Others,"WS/MP18129/2025-2026/186060-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),To asphalt the road from Pangul Ali to Jotyachi Talim.,2025-03-24,999812.0,1.0,255.0,Physical Inspection,LN/MP18129/2024-2025/5,999812.0,5.0,Constituency_C (Metropolitan Powerhouse),186060.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1552964.0,2025-07-18,,121232.0,999812.0,2025-07-31,0.0,Shriram majur sahkari sanstha maryadit,62299.0,"Executive Engineer, Public Works Division,Pune",999812.0,Payment Success,116.0,531,13.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D4', 'description': 'Just-below-threshold budget positioning (within 1-2% or â‚¹2,000 below key round slabs â‚¹1L, â‚¹10L, â‚¹25L, â‚¹50L, â‚¹1Cr) â€” potential approval ceiling or procurement threshold evasion', 'weight': 15}]",30,0.0128065300134901,False,isolation_forest,999971.0,113,,False,0.0,40.98,['JUST_BELOW_THRESHOLD'],2,Tier 2 (Actionable Red Flag),True,"Actionable Red Flag: Corroborated by 2 independent signals [JUST_BELOW_THRESHOLD + SANCTION_DELAY_BREACH] -> Threshold Evasion: Budget of Rs 999,812 positioned just below statutory slab; Sanction Delay: Took 116d (>75d mandated window)"
